t_s,t_capture,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4
12.554732,1788213291.170697,-40.2637,29.9633,29.9633,24.4226,19.8217,1,0,0
12.562875,1788213291.178648,-40.2810,25.7803,25.7803,24.7426,20.1428,1,0,0
12.570783,1788213291.187725,-40.3259,21.2142,21.2142,24.4226,20.4643,1,0,0
12.578582,1788213291.195940,-40.3866,17.2536,17.2536,24.1026,20.7861,1,0,0
12.586354,1788213291.203297,-40.4827,13.8410,13.8410,23.7826,21.0257,1,0,0
12.594569,1788213291.212450,-40.5896,9.8417,9.8417,23.4626,21.3351,1,0,0
12.602187,1788213291.220082,-40.7591,6.6610,6.6610,23.1426,21.6251,1,0,0
12.609718,1788213291.229618,151.1499,16.8888,16.8888,22.8226,21.8892,1,0,0
12.618363,1788213291.237266,-41.0641,13.4778,13.4778,22.5026,22.1229,1,0,0
12.626530,1788213291.245259,150.0909,21.1655,21.1655,22.1826,22.2274,1,0,0
12.634789,1788213291.253676,-41.3712,17.3654,17.3654,21.8626,22.4892,1,0,0
12.642438,1788213291.262338,-41.4602,13.6052,13.6052,21.5426,22.5923,1,0,0
12.650974,1788213291.269895,-41.5010,10.4397,10.4397,21.2226,22.6948,1,0,0
12.658443,1788213291.278343,-41.4622,7.0721,7.0721,20.9026,22.7560,1,0,0
12.667012,1788213291.278343,-41.4622,4.0354,4.0354,20.5826,22.7783,1,0,0
12.674621,1788213291.290966,150.2100,16.7360,16.7360,20.2626,22.7642,1,0,0
12.682715,1788213291.295540,-41.3221,14.7420,14.7420,19.9426,22.7164,1,0,0
12.690922,1788213291.305632,150.4681,23.7829,23.7829,20.2626,22.6374,1,0,0
12.698866,1788213291.312736,-41.3052,20.5581,20.5581,20.5581,22.5307,0,0,0
12.706482,1788213291.320844,149.6762,27.2052,27.2052,20.8781,22.4062,1,0,0
12.715009,1788213291.328461,-41.5149,23.7302,23.7302,21.1981,22.3082,1,0,0
12.723073,1788213291.336923,151.0066,30.2428,30.2428,21.5181,22.1476,1,0,0
12.730664,1788213291.346511,-41.7336,25.9011,25.9011,21.8381,22.0579,1,0,0
12.739239,1788213291.355091,-41.7963,22.0737,22.0737,22.0737,21.9513,0,0,0
12.747293,1788213291.362153,-41.8046,18.9628,18.9628,21.7537,21.8633,1,0,0
12.755659,1788213291.370528,-41.7403,15.3845,15.3845,21.4337,21.7961,1,0,0
12.762774,1788213291.379580,-41.6993,11.6764,11.6764,21.1137,21.7455,1,0,0
12.771478,1788213291.387694,-41.6743,8.4806,8.4806,20.7937,21.7032,1,0,0
12.778772,1788213291.395068,-41.6769,5.6818,5.6818,20.4737,21.6627,1,0,0
12.786890,1788213291.403687,-41.7328,2.5724,2.5724,20.1537,21.6185,1,0,0
12.794881,1788213291.412725,-41.7980,-0.5046,-0.5046,19.8337,21.5806,1,0,0
12.802893,1788213291.420858,-41.9140,-3.1349,-3.1349,19.5137,21.5211,1,0,0
12.811486,1788213291.428413,-41.9787,-5.4596,-5.4596,19.1937,21.4492,1,0,0
12.818808,1788213291.436759,-41.9950,-7.8760,-7.8760,18.8737,21.3633,1,0,0
12.826740,1788213291.445640,-41.9988,-10.2776,-10.2776,18.5537,21.2625,1,0,0
12.834647,1788213291.454547,-41.9581,-12.5199,-12.5199,18.2337,21.1460,1,0,0
12.842597,1788213291.462497,148.2088,-3.2432,-3.2432,17.9137,21.0139,1,0,0
12.850706,1788213291.470606,-41.8127,-5.5414,-5.5414,17.5937,20.8661,1,0,0
12.859599,1788213291.470606,-41.8127,-7.6991,-7.6991,17.2737,20.7033,1,0,0
12.867616,1788213291.479499,-41.7650,-9.9554,-9.9554,16.9537,20.5715,1,0,0
12.875684,1788213291.494570,148.6081,5.4321,5.4321,16.6337,20.3835,1,0,0
12.883293,1788213291.495584,-41.8166,5.0824,5.0824,16.3137,20.1822,1,0,0
12.891716,1788213291.503193,-41.8940,2.5400,2.5400,15.9937,19.9685,1,0,0
12.899750,1788213291.512679,-42.0489,-0.4780,-0.4780,15.6737,19.7432,1,0,0
12.907386,1788213291.525346,146.9471,11.3612,11.3612,15.3537,19.5072,1,0,0
12.915384,1788213291.528286,-42.1191,10.2625,10.2625,15.0337,19.3236,1,0,0
12.923199,1788213291.541087,146.2610,20.6575,20.6575,15.3537,19.0055,1,0,0
12.931221,1788213291.545098,-42.0816,19.0021,19.0021,15.6737,18.8061,1,0,0
12.939219,1788213291.557119,145.8406,28.0799,28.0799,15.9937,18.5378,1,0,0
12.947890,1788213291.562243,-42.0366,25.8251,25.8251,16.3137,18.2768,1,0,0
12.955344,1788213291.572823,144.9617,33.6370,33.6370,16.6337,18.0318,1,0,0
12.963402,1788213291.578247,-41.8425,31.1438,31.1438,16.9537,17.8090,1,0,0
12.971522,1788213291.589327,145.0107,39.1034,39.1034,17.2737,17.6131,1,0,0
12.979491,1788213291.595361,-41.6651,36.1048,36.1048,17.5937,17.4858,1,0,0
12.987957,1788213291.603932,142.3014,42.0101,42.0101,17.9137,17.3438,1,0,0
12.995995,1788213291.611698,-41.4989,38.0216,38.0216,18.2337,17.2345,1,0,0
13.003960,1788213291.619956,-41.4543,33.9839,33.9839,18.5537,17.1584,1,0,0
13.011940,1788213291.628217,-41.3954,29.9657,29.9657,18.8737,17.1150,1,0,0
13.019407,1788213291.637285,-41.1715,25.6555,25.6555,19.1937,17.1036,1,0,0
13.027400,1788213291.646306,-40.9011,21.5055,21.5055,19.5137,17.1229,1,0,0
13.035387,1788213291.654289,-40.6476,17.9484,17.9484,19.1937,17.1715,1,0,0
13.043937,1788213291.661823,-40.3758,14.7056,14.7056,18.8737,17.2476,1,0,0
13.051945,1788213291.670845,-40.1197,11.0224,11.0224,18.5537,17.3184,1,0,0
13.059544,1788213291.678422,-39.9016,8.0643,8.0643,18.2337,17.4217,1,0,0
13.067344,1788213291.687244,-39.7178,4.8190,4.8190,17.9137,17.5263,1,0,0
13.075370,1788213291.687244,-39.7178,2.0239,2.0239,17.5937,17.6246,1,0,0
13.083651,1788213291.703551,-39.4565,-2.9513,-2.9513,17.2737,17.7105,1,0,0
13.091688,1788213291.703551,-39.4565,-5.2567,-5.2567,16.9537,17.7797,1,0,0
13.099721,1788213291.712600,-39.3344,-7.6817,-7.6817,16.6337,17.8290,1,0,0
13.107275,1788213291.720633,-39.1845,-9.6967,-9.6967,16.3137,17.8563,1,0,0
13.115685,1788213291.728519,-39.0351,-11.5470,-11.5470,15.9937,17.8616,1,0,0
13.123777,1788213291.743677,131.3276,3.4047,3.4047,15.6737,17.8478,1,0,0
13.131784,1788213291.745675,-38.5929,2.7526,2.7526,15.3537,17.8102,1,0,0
13.140307,1788213291.758697,129.4210,13.6200,13.6200,15.0337,17.7489,1,0,0
13.148328,1788213291.762228,-38.0163,12.2998,12.2998,14.7137,17.6647,1,0,0
13.155621,1788213291.773228,127.4235,20.3516,20.3516,15.0337,17.5584,1,0,0
13.163645,1788213291.778530,-37.6834,18.2491,18.2491,15.3537,17.4311,1,0,0
13.171701,1788213291.788582,123.1382,24.7434,24.7434,15.6737,17.2860,1,0,0
13.180346,1788213291.795639,-37.4859,21.8775,21.8775,15.9937,17.1716,1,0,0
13.187615,1788213291.804258,122.4914,27.1004,27.1004,16.3137,17.0202,1,0,0
13.196152,1788213291.812026,-37.2669,23.9409,23.9409,16.6337,16.8809,1,0,0
13.203156,1788213291.821062,-36.9223,20.3672,20.3672,16.9537,16.7610,1,0,0
13.211715,1788213291.828615,-36.5845,17.4540,17.4540,17.2737,16.6637,1,0,0
13.219756,1788213291.837653,-36.2586,14.1137,14.1137,16.9537,16.5915,1,0,0
13.227768,1788213291.845671,-35.9500,11.2681,11.2681,16.6337,16.5450,1,0,0
13.235826,1788213291.853214,-35.8628,8.6881,8.6881,16.3137,16.5172,1,0,0
13.243901,1788213291.861817,-35.6230,5.8989,5.8989,15.9937,16.4988,1,0,0
13.251928,1788213291.870832,-35.4206,3.1466,3.1466,15.6737,16.4868,1,0,0
13.260494,1788213291.878395,-35.2208,0.9531,0.9531,15.3537,16.4683,1,0,0
13.268512,1788213291.887419,-35.0052,-1.4933,-1.4933,15.0337,16.4427,1,0,0
13.276506,1788213291.895412,-34.7273,-3.5271,-3.5271,14.7137,16.4064,1,0,0
13.284583,1788213291.898412,91.4041,-1.3918,-1.3918,14.3937,16.3568,1,0,0
13.292335,1788213291.904483,-34.3730,-2.8783,-2.8783,14.0737,16.2920,1,0,0
13.300017,1788213291.919917,-33.5244,-6.1624,-6.1624,13.7537,16.2109,1,0,0
13.308074,1788213291.919917,-33.5244,-7.7755,-7.7755,13.4337,16.1390,1,0,0
13.316294,1788213291.930578,73.7950,-1.8374,-1.8374,13.1137,16.0282,1,0,0
13.324305,1788213291.937184,-32.7065,-3.2882,-3.2882,12.7937,15.9004,1,0,0
13.332851,1788213291.946735,-32.5138,-5.2491,-5.2491,12.4737,15.7560,1,0,0
13.339878,1788213291.953769,-32.2265,-6.6186,-6.6186,12.1537,15.5955,1,0,0
13.348210,1788213291.962049,-32.1092,-8.1379,-8.1379,11.8337,15.4197,1,0,0
13.356768,1788213291.971622,-32.0006,-9.7732,-9.7732,11.5137,15.2294,1,0,0
13.364801,1788213291.979664,-31.8589,-11.0640,-11.0640,11.1937,15.0255,1,0,0
13.372831,1788213291.990718,49.5708,-6.5065,-6.5065,10.8737,14.8642,1,0,0
13.380399,1788213291.995730,-31.3542,-7.3993,-7.3993,10.5537,14.6388,1,0,0
13.388405,1788213292.006306,41.1675,-3.9875,-3.9875,10.2337,14.4025,1,0,0
13.396458,1788213292.012338,-30.5390,-5.0979,-5.0979,9.9137,14.1561,1,0,0
13.404903,1788213292.021486,37.4723,-2.5393,-2.5393,9.5937,13.9005,1,0,0
13.412490,1788213292.028844,-30.0697,-3.9036,-3.9036,9.2737,13.6368,1,0,0
13.420285,1788213292.037112,29.7907,-2.0872,-2.0872,8.9537,13.4340,1,0,0
13.428274,1788213292.046150,-29.4319,-3.7107,-3.7107,8.6337,13.1578,1,0,0
13.436937,1788213292.053824,-29.2108,-5.0228,-5.0228,8.3137,12.8751,1,0,0
13.444970,1788213292.062908,-29.0524,-6.4857,-6.4857,7.9937,12.5831,1,0,0
13.453012,1788213292.070895,-28.8462,-7.7014,-7.7014,7.6737,12.2817,1,0,0
13.460109,1788213292.078009,-28.5190,-8.7231,-8.7231,7.3537,11.9727,1,0,0
13.469025,1788213292.087897,-27.9159,-10.0128,-10.0128,7.0337,11.6575,1,0,0
13.477085,1788213292.095987,-27.4922,-10.9897,-10.9897,6.7137,11.3373,1,0,0
13.483699,1788213292.103599,-27.0108,-11.8378,-11.8378,6.3937,11.0134,1,0,0
13.492494,1788213292.112394,-26.3739,-12.7210,-12.7210,6.0737,10.6865,1,0,0
13.500665,1788213292.120565,-25.8909,-13.4683,-13.4683,5.7537,10.4399,1,0,0
13.509107,1788213292.120565,-25.8909,-14.1598,-14.1598,5.4337,10.1096,1,0,0
13.516670,1788213292.136569,-25.2020,-15.3175,-15.3175,5.1137,9.7782,1,0,0
13.524794,1788213292.136569,-25.2020,-15.8638,-15.8638,4.7937,9.4462,1,0,0
13.532703,1788213292.146196,14.7875,-13.8990,-13.8990,4.4737,9.1167,1,0,0
13.540779,1788213292.153623,-24.6438,-14.4392,-14.4392,4.1537,8.7891,1,0,0
13.548823,1788213292.162685,-24.3780,-15.0421,-15.0421,3.8337,8.4606,1,0,0
13.556851,1788213292.175755,9.7338,-12.9782,-12.9782,3.5137,8.1314,1,0,0
13.564912,1788213292.178758,-23.5732,-13.1961,-13.1961,3.1937,7.8019,1,0,0
13.573106,1788213292.191997,9.5385,-11.3096,-11.3096,2.8737,7.4723,1,0,0
13.580729,1788213292.195009,-22.8201,-11.5433,-11.5433,2.5537,7.1427,1,0,0
13.589039,1788213292.206318,8.2998,-10.1359,-10.1359,2.2337,6.8957,1,0,0
13.596824,1788213292.211745,-22.0056,-10.5577,-10.5577,1.9137,6.5667,1,0,0
13.605243,1788213292.221702,7.5628,-9.4278,-9.4278,1.5937,6.2380,1,0,0
13.613343,1788213292.228162,-21.3595,-9.9241,-9.9241,1.2737,5.9098,1,0,0
13.621279,1788213292.237285,6.9222,-8.9649,-8.9649,0.9537,5.5822,1,0,0
13.629421,1788213292.246288,-20.6373,-9.6245,-9.6245,0.6337,5.2550,1,0,0
13.636706,1788213292.253764,5.1133,-8.9347,-8.9347,0.3137,4.9285,1,0,0
13.645262,1788213292.262052,-19.9010,-9.5038,-9.5038,-0.0063,4.6024,1,0,0
13.653188,1788213292.271119,-19.4853,-10.0701,-10.0701,-0.3263,4.3582,1,0,0
13.661247,1788213292.279128,-18.8893,-10.5165,-10.5165,-0.6463,4.0331,1,0,0
13.669306,1788213292.287186,-18.2599,-10.9117,-10.9117,-0.9663,3.7084,1,0,0
13.677341,1788213292.296259,-17.8028,-11.3057,-11.3057,-1.2863,3.3842,1,0,0
13.684947,1788213292.303848,-17.5874,-11.6095,-11.6095,-1.6063,3.0605,1,0,0
13.693059,1788213292.312959,-17.1236,-11.9266,-11.9266,-1.9263,2.7371,1,0,0
13.701225,1788213292.321125,-16.7124,-12.1748,-12.1748,-2.2463,2.4142,1,0,0
13.708814,1788213292.328714,-16.2731,-12.3731,-12.3731,-2.5663,2.0915,1,0,0
13.716773,1788213292.331641,2.0229,-12.0994,-12.0994,-2.8863,1.7692,1,0,0
13.724832,1788213292.337672,-16.0468,-12.2511,-12.2511,-3.2063,1.4472,1,0,0
13.733111,1788213292.353011,-15.0974,-12.5132,-12.5132,-3.5263,1.2059,1,0,0
13.741691,1788213292.353011,-15.0974,-12.6430,-12.6430,-3.8463,0.8839,1,0,0
13.749035,1788213292.362592,0.6398,-11.8609,-11.8609,-4.1663,0.5584,1,0,0
13.758078,1788213292.369926,-14.1810,-11.9669,-11.9669,-4.4863,0.2284,1,0,0
13.765345,1788213292.379212,-13.7876,-12.0709,-12.0709,-4.8063,-0.1048,1,0,0
13.773891,1788213292.392789,1.0460,-11.0153,-11.0153,-5.1263,-0.4404,1,0,0
13.781562,1788213292.394910,-13.2510,-11.0455,-11.0455,-5.4463,-0.6931,1,0,0
13.789959,1788213292.403759,-13.0330,-11.1529,-11.1529,-5.7663,-1.0309,1,0,0
13.797913,1788213292.412781,-12.8439,-11.2459,-11.2459,-6.0863,-1.3693,1,0,0
13.805988,1788213292.424453,-0.4861,-10.4987,-10.4987,-6.4063,-1.7077,1,0,0
13.813652,1788213292.428917,-12.1293,-10.5440,-10.5440,-6.7263,-2.0459,1,0,0
13.821732,1788213292.439996,-1.8478,-9.9723,-9.9723,-7.0463,-2.3835,1,0,0
13.828888,1788213292.445657,-11.2392,-10.0163,-10.0163,-7.3663,-2.7204,1,0,0
13.837746,1788213292.455460,-1.6763,-9.5303,-9.5303,-7.6863,-3.0565,1,0,0
13.845790,1788213292.462654,-9.9695,-9.5494,-9.5494,-8.0063,-3.3079,1,0,0
13.852879,1788213292.470669,-1.6012,-9.1679,-9.1679,-8.3263,-3.6423,1,0,0
13.861454,1788213292.478342,-8.8933,-9.1553,-9.1553,-8.6463,-3.9756,1,0,0
13.869504,1788213292.487382,-8.5484,-9.1226,-9.1226,-8.9663,-4.3079,1,0,0
13.877653,1788213292.495416,-8.3521,-9.0855,-9.0855,-9.0855,-4.6392,0,0,0
13.885337,1788213292.504260,-8.2001,-9.0388,-9.0388,-9.0388,-4.9694,0,0,0
13.893010,1788213292.512910,-7.9835,-8.9842,-8.9842,-8.9842,-5.2159,0,0,0
13.902141,1788213292.521021,-7.7299,-8.9231,-8.9231,-8.9231,-5.5401,0,0,0
13.909078,1788213292.528978,-7.4130,-8.8509,-8.8509,-8.8509,-5.8545,0,0,0
13.917173,1788213292.533993,-2.5590,-8.6569,-8.6569,-8.6569,-6.1547,0,0,0
13.925206,1788213292.538062,-7.0337,-8.6160,-8.6160,-8.6160,-6.4375,0,0,0
13.933898,1788213292.550145,-2.2738,-8.1626,-8.1626,-8.2960,-6.7002,1,0,0
13.941961,1788213292.553798,-5.9785,-8.1128,-8.1128,-8.1128,-6.9400,0,0,0
13.950013,1788213292.565897,-3.2828,-7.7659,-7.7659,-7.7928,-7.1558,1,0,0
13.957575,1788213292.571422,-4.8345,-7.6657,-7.6657,-7.6657,-7.3000,0,0,0
13.965678,1788213292.579597,-3.2371,-7.4449,-7.4449,-7.4449,-7.4676,0,0,0
13.973308,1788213292.587336,-4.1878,-7.2905,-7.2905,-7.2905,-7.6040,0,0,0
13.981260,1788213292.595310,-3.5854,-7.1096,-7.1096,-7.1096,-7.7087,0,0,0
13.989423,1788213292.603741,-3.8419,-6.9411,-6.9411,-6.9411,-7.7838,0,0,0
13.998036,1788213292.612341,-3.6838,-6.7699,-6.7699,-6.7699,-7.8314,0,0,0
14.006111,1788213292.620956,-3.4693,-6.5959,-6.5959,-6.5959,-7.8503,0,0,0
14.013971,1788213292.628297,-3.1061,-6.4377,-6.4377,-6.4377,-7.8551,0,0,0
14.022089,1788213292.636985,-2.6425,-6.2356,-6.2356,-6.2356,-7.8382,0,0,0
14.030001,1788213292.645950,-2.1339,-6.0103,-6.0103,-6.0103,-7.8019,0,0,0
14.038123,1788213292.653444,-1.4691,-5.7995,-5.7995,-5.7995,-7.7478,0,0,0
14.045528,1788213292.662404,-0.8622,-5.5275,-5.5275,-5.5275,-7.6771,0,0,0
14.054185,1788213292.670080,-0.3101,-5.2788,-5.2788,-5.2788,-7.5908,0,0,0
14.062337,1788213292.678237,0.1470,-5.0043,-5.0043,-5.0043,-7.4896,0,0,0
14.070352,1788213292.686415,0.4125,-4.7290,-4.7290,-4.7290,-7.3740,0,0,0
14.078055,1788213292.694987,0.6152,-4.4446,-4.4446,-4.4446,-7.2446,0,0,0
14.085780,1788213292.704669,-4.5715,-4.4521,-4.4521,-4.4521,-7.1388,0,0,0
14.093801,1788213292.712701,1.0038,-4.1793,-4.1793,-4.1793,-6.9865,0,0,0
14.101860,1788213292.720762,-4.8490,-4.2128,-4.2128,-4.2128,-6.8233,0,0,0
14.110467,1788213292.728339,1.7508,-3.9307,-3.9307,-3.9307,-6.6529,0,0,0
14.118445,1788213292.737770,2.1126,-3.5783,-3.5783,-3.6107,-6.4770,1,0,0
14.126023,1788213292.737770,2.1126,-3.2938,-3.2938,-3.2938,-6.2984,0,0,0
14.134056,1788213292.753956,3.2956,-2.6595,-2.6595,-2.9738,-6.1160,1,0,0
14.141798,1788213292.753956,3.2956,-2.3611,-2.3611,-2.6538,-5.9283,1,0,0
14.149832,1788213292.766704,-5.1732,-2.5781,-2.5781,-2.5781,-5.7341,0,0,0
14.157865,1788213292.770729,4.3492,-2.3993,-2.3993,-2.3993,-5.5838,0,0,0
14.166389,1788213292.781767,-5.5037,-2.6086,-2.6086,-2.6086,-5.3773,0,0,0
14.173949,1788213292.787288,5.2759,-2.3322,-2.3322,-2.3322,-5.1668,0,0,0
14.182031,1788213292.797863,-4.6440,-2.4820,-2.4820,-2.4820,-4.9550,0,0,0
14.190888,1788213292.803793,5.9519,-2.1653,-2.1653,-2.1653,-4.7473,0,0,0
14.197916,1788213292.813814,-5.9778,-2.4000,-2.4000,-2.4000,-4.5439,0,0,0
14.206445,1788213292.820331,6.6889,-2.0265,-2.0265,-2.0800,-4.3477,1,0,0
14.214198,1788213292.830543,-5.3604,-2.2353,-2.2353,-2.2353,-4.1579,0,0,0
14.222723,1788213292.838094,7.6634,-1.7669,-1.7669,-1.9153,-3.9773,1,0,0
14.230459,1788213292.846341,-5.1832,-1.9419,-1.9419,-1.9419,-3.8468,0,0,0
14.238502,1788213292.854362,8.6748,-1.4095,-1.4095,-1.6219,-3.6808,1,0,0
14.246861,1788213292.861733,9.2320,-0.9145,-0.9145,-1.3019,-3.5220,1,0,0
14.253979,1788213292.870883,9.6984,-0.3059,-0.3059,-0.9819,-3.3661,1,0,0
14.262421,1788213292.878796,10.0099,0.2119,0.2119,-0.6619,-3.2096,1,0,0
14.270560,1788213292.887435,10.3047,0.7645,0.7645,-0.3419,-3.0497,1,0,0
14.278993,1788213292.895348,10.5522,1.2594,1.2594,-0.0219,-2.8844,1,0,0
14.286855,1788213292.903654,10.7651,1.7641,1.7641,0.2981,-2.7121,1,0,0
14.294775,1788213292.912172,11.0379,2.2697,2.2697,0.6181,-2.5778,1,0,0
14.302401,1788213292.921336,11.3744,2.8027,2.8027,0.9381,-2.3910,1,0,0
14.310918,1788213292.928819,11.7128,3.2343,3.2343,1.2581,-2.1953,1,0,0
14.317950,1788213292.937850,-6.0322,2.7032,2.7032,1.5781,-1.9904,1,0,0
14.326135,1788213292.945091,12.6611,3.1678,3.1678,1.8981,-1.7762,1,0,0
14.335134,1788213292.954034,-4.9990,2.7063,2.7063,2.2181,-1.5530,1,0,0
14.342225,1788213292.962125,13.6124,3.2692,3.2692,2.5381,-1.3211,1,0,0
14.350215,1788213292.969179,-4.9462,2.9000,2.9000,2.8581,-1.1416,1,0,0
14.358813,1788213292.971125,14.1253,3.0449,3.0449,3.0449,-0.8953,0,0,0
14.366850,1788213292.985735,-4.6353,2.3650,2.3650,2.7249,-0.6414,1,0,0
14.374865,1788213292.986750,14.6578,2.4480,2.4480,2.4480,-0.3811,0,0,0
14.382214,1788213292.999785,-5.0587,1.8501,1.8501,2.1280,-0.1200,1,0,0
14.390771,1788213293.003628,15.3983,2.1900,2.1900,2.1900,0.1325,0,0,0
14.398702,1788213293.015414,-5.0321,1.6662,1.6662,1.8700,0.3687,1,0,0
14.406693,1788213293.020597,16.1160,2.1504,2.1504,2.1504,0.5325,0,0,0
14.415071,1788213293.030936,-4.7263,1.7090,1.7090,1.8304,0.7330,1,0,0
14.423100,1788213293.037990,17.2557,2.4097,2.4097,2.1504,0.9111,1,0,0
14.431115,1788213293.046003,-4.5550,2.0579,2.0579,2.0579,1.0702,0,0,0
14.438658,1788213293.054040,18.3723,2.8912,2.8912,2.3779,1.2095,1,0,0
14.446687,1788213293.061592,-4.9789,2.5152,2.5152,2.5152,1.3336,0,0,0
14.455229,1788213293.070598,19.2632,3.4682,3.4682,2.8352,1.4443,1,0,0
14.463250,1788213293.079132,19.6624,4.3506,4.3506,3.1552,1.5467,1,0,0
14.471249,1788213293.087150,20.0254,5.1613,5.1613,3.4752,1.6200,1,0,0
14.478770,1788213293.096155,20.4848,6.0509,6.0509,3.7952,1.7170,1,0,0
14.486991,1788213293.103845,20.9824,6.8020,6.8020,4.1152,1.8205,1,0,0
14.494726,1788213293.112682,21.5606,7.6528,7.6528,4.4352,1.9346,1,0,0
14.503489,1788213293.120274,22.2125,8.3836,8.3836,4.7552,2.0604,1,0,0
14.510662,1788213293.128943,22.9331,9.2151,9.2151,5.0752,2.1990,1,0,0
14.518677,1788213293.137685,-3.6246,8.4851,8.4851,5.3952,2.3505,1,0,0
14.527229,1788213293.145196,24.2355,9.2656,9.2656,5.7152,2.5152,1,0,0
14.535267,1788213293.154169,24.9201,10.1879,10.1879,6.0352,2.6929,1,0,0
14.543303,1788213293.162202,25.5178,11.0058,11.0058,6.3552,2.8345,1,0,0
14.551338,1788213293.170235,-3.5319,10.2409,10.2409,6.6752,3.0339,1,0,0
14.559390,1788213293.171238,26.0848,10.3512,10.3512,6.9952,3.2451,1,0,0
14.566414,1788213293.185320,-3.4397,9.1352,9.1352,7.3152,3.4672,1,0,0
14.575000,1788213293.187832,26.9023,9.4397,9.4397,7.6352,3.6997,1,0,0
14.583047,1788213293.200929,-2.7593,8.4370,8.4370,7.9552,3.9418,1,0,0
14.591759,1788213293.204464,27.6051,8.8945,8.8945,8.2752,4.1928,1,0,0
14.599821,1788213293.216713,-3.3855,7.9483,7.9483,7.9552,4.4518,1,0,0
14.607347,1788213293.220718,28.2188,8.4933,8.4933,8.2752,4.7181,1,0,0
14.615706,1788213293.231283,-3.1709,7.7107,7.7107,7.9552,4.9190,1,0,0
14.623719,1788213293.236608,28.9199,8.4612,8.4612,8.2752,5.1836,1,0,0
14.631273,1788213293.247161,-3.2102,7.6799,7.6799,7.9552,5.4421,1,0,0
14.639783,1788213293.254164,29.8137,8.6973,8.6973,8.2752,5.6901,1,0,0
14.647351,1788213293.262724,-3.0424,8.0520,8.0520,8.0520,5.9269,0,0,0
14.655340,1788213293.270247,30.5824,9.1601,9.1601,8.3720,6.1494,1,0,0
14.663534,1788213293.279397,30.8992,10.4585,10.4585,8.6920,6.3588,1,0,0
14.671543,1788213293.287428,31.2313,11.5652,11.5652,9.0120,6.5540,1,0,0
14.679577,1788213293.295463,31.5414,12.6380,12.6380,9.3320,6.7396,1,0,0
14.687152,1788213293.304013,31.8024,13.7364,13.7364,9.6520,6.8754,1,0,0
14.695167,1788213293.312078,32.1234,14.7396,14.7396,9.9720,7.0546,1,0,0
14.702678,1788213293.321073,32.4078,15.8129,15.8129,10.2920,7.2344,1,0,0
14.711323,1788213293.329211,32.6796,16.7492,16.7492,10.6120,7.4172,1,0,0
14.719354,1788213293.337266,33.0391,17.6484,17.6484,10.9320,7.6047,1,0,0
14.727911,1788213293.345820,33.3337,18.5673,18.5673,11.2520,7.7983,1,0,0
14.735967,1788213293.353848,33.6104,19.3997,19.3997,11.5720,7.9987,1,0,0
14.743521,1788213293.362424,33.8997,20.2552,20.2552,11.8920,8.2066,1,0,0
14.751869,1788213293.369727,34.1970,20.9636,20.9636,12.2120,8.4223,1,0,0
14.759915,1788213293.378797,34.4239,21.8032,21.8032,12.5320,8.5893,1,0,0
14.767916,1788213293.378797,34.4239,22.5035,22.5035,12.8520,8.8192,1,0,0
14.775954,1788213293.395854,34.8472,23.8693,23.8693,13.1720,9.0607,1,0,0
14.784003,1788213293.395854,34.8472,24.4747,24.4747,13.4920,9.3143,1,0,0
14.791543,1788213293.403903,0.6285,23.1792,23.1792,13.8120,9.5784,1,0,0
14.800124,1788213293.412467,35.1945,23.8724,23.8724,14.1320,9.8519,1,0,0
14.807637,1788213293.420024,0.5898,22.7022,22.7022,14.4520,10.1334,1,0,0
14.815602,1788213293.428560,35.4433,23.4229,23.4229,14.7720,10.4219,1,0,0
14.824475,1788213293.437810,35.5621,24.1650,24.1650,15.0920,10.6422,1,0,0
14.832008,1788213293.445891,35.7694,24.7909,24.7909,15.4120,11.0155,1,0,0
14.840051,1788213293.453911,36.0054,25.3927,25.3927,15.7320,11.1656,1,0,0
14.847864,1788213293.466763,2.1365,23.4965,23.4965,16.0520,11.4648,1,0,0
14.856402,1788213293.470769,36.4857,23.8485,23.8485,16.3720,11.6141,1,0,0
14.863706,1788213293.481311,3.2918,22.4700,22.4700,16.6920,11.6141,1,0,0
14.871716,1788213293.486611,36.9457,22.9784,22.9784,17.0120,12.2850,1,0,0
14.880253,1788213293.498147,4.5091,21.6448,21.6448,17.3320,12.6552,1,0,0
14.887813,1788213293.504187,37.1232,22.2555,22.2555,17.6520,13.0347,1,0,0
14.896353,1788213293.513229,7.4932,21.4115,21.4115,17.9720,13.3449,1,0,0
14.903894,1788213293.520782,37.1216,22.1746,22.1746,18.2920,13.6598,1,0,0
14.912436,1788213293.529331,8.7563,21.4503,21.4503,18.6120,13.9784,1,0,0
14.920032,1788213293.536895,37.2871,22.2173,22.2173,18.9320,14.3000,1,0,0
14.928057,1788213293.545966,37.5267,23.1036,23.1036,19.2520,14.6238,1,0,0
14.936116,1788213293.553997,37.9528,23.8746,23.8746,19.5720,14.9494,1,0,0
14.944124,1788213293.562012,38.2480,24.6236,24.6236,19.8920,15.2761,1,0,0
14.952650,1788213293.571037,38.4190,25.4314,25.4314,20.2120,15.5218,1,0,0
14.960210,1788213293.579116,38.4305,26.1199,26.1199,20.5320,15.8498,1,0,0
14.968762,1788213293.586643,38.3731,26.7289,26.7289,20.8520,16.1782,1,0,0
